ym,target,tmean_lag0,tmean_lag1,tmean_lag2,dtr_lag0,rh_lag0,precip_lag0,roll3,clim_target,clim_lag0,anomaly_lag0,sin_month,cos_month,trend,target_date,target_month,persistence_ref
2014-04-01,9.778303951664622,10.721890203206913,11.2,11.533797878411212,10.84,69.87241379310345,40.9,11.15189602720604,9.487295615757262,10.826995775145097,-0.10510557193818393,0.49999999999999994,-0.8660254037844387,135,2014-05-01,5,10.721890203206913
2014-05-01,9.568051033455667,9.778303951664622,10.721890203206913,11.2,13.987741935483871,57.741379310344826,0.1,10.566731384957178,8.192644659112537,9.487295615757262,0.2910083359073603,1.2246467991473532e-16,-1.0,136,2014-06-01,6,9.778303951664622
2014-06-01,8.864516129032259,9.568051033455667,9.778303951664622,10.721890203206913,15.213333333333335,54.61379310344827,0.0,10.022748396109067,7.983261416161205,8.192644659112537,1.3754063743431306,-0.4999999999999997,-0.8660254037844388,137,2014-07-01,7,9.568051033455667
2014-07-01,9.171889912417805,8.864516129032259,9.568051033455667,9.778303951664622,14.606451612903227,53.193548387096776,0.2,9.403623704717516,9.079969117186412,7.983261416161205,0.881254712871054,-0.8660254037844385,-0.5000000000000004,138,2014-08-01,8,8.864516129032259
2014-08-01,9.848751024745109,9.171889912417805,8.864516129032259,9.568051033455667,13.103225806451611,59.61034482758621,28.9,9.201485691635243,10.51469264889067,9.079969117186412,0.09192079523139363,-1.0,-1.8369701987210297e-16,139,2014-09-01,9,9.171889912417805
2014-09-01,11.013471772253448,9.848751024745109,9.171889912417805,8.864516129032259,11.226666666666665,66.47407407407407,66.9,9.295052355398392,11.872569780453802,10.51469264889067,-0.6659416241455602,-0.8660254037844386,0.5000000000000001,140,2014-10-01,10,9.848751024745109
2014-10-01,12.398335981561024,11.013471772253448,9.848751024745109,9.171889912417805,11.038924731182796,64.22,45.2,10.011370903138788,12.66083487766106,11.872569780453802,-0.8590980082003536,-0.5000000000000004,0.8660254037844384,141,2014-11-01,11,11.013471772253448
2014-11-01,12.53667805789406,12.398335981561024,11.013471772253448,9.848751024745109,12.060000000000002,60.53703703703704,29.8,11.086852926186529,12.248392785430832,12.66083487766106,-0.26249889610003585,-2.4492935982947064e-16,1.0,142,2014-12-01,12,12.398335981561024
2015-02-01,10.847639882567057,11.124940304337768,10.539144505306322,12.53667805789406,9.285714285714285,73.028,121.0,11.400254289179381,11.388683087321095,11.351122389516888,-0.2261820851791203,1.0,6.123233995736766e-17,145,2015-03-01,3,11.124940304337768
2015-03-01,9.924211863704421,10.847639882567057,11.124940304337768,10.539144505306322,9.34193548387097,73.56551724137931,187.0,10.837241564070382,10.826995775145097,11.388683087321095,-0.5410432047540379,0.8660254037844387,-0.4999999999999998,146,2015-04-01,4,10.847639882567057
2015-04-01,9.75,9.924211863704421,10.847639882567057,11.124940304337768,9.266666666666666,78.03793103448275,114.1,10.63226401686975,9.487295615757262,10.826995775145097,-0.9027839114406753,0.49999999999999994,-0.8660254037844387,147,2015-05-01,5,9.924211863704421
2015-05-01,8.886666666666667,9.75,9.924211863704421,10.847639882567057,12.730322580645161,70.84666666666666,0.2,10.173950582090493,8.192644659112537,9.487295615757262,0.26270438424273834,1.2246467991473532e-16,-1.0,148,2015-06-01,6,9.75
2015-06-01,8.219354838709679,8.886666666666667,9.75,9.924211863704421,15.046666666666667,59.07333333333334,0.0,9.52029284345703,7.983261416161205,8.192644659112537,0.6940220075541301,-0.4999999999999997,-0.8660254037844388,149,2015-07-01,7,8.886666666666667
2015-07-01,8.887096774193548,8.219354838709679,8.886666666666667,9.75,15.129032258064516,59.538709677419355,1.8,8.952007168458783,9.079969117186412,7.983261416161205,0.23609342254847387,-0.8660254037844385,-0.5000000000000004,150,2015-08-01,8,8.219354838709679
2015-08-01,10.136666666666667,8.887096774193548,8.219354838709679,8.886666666666667,14.35483870967742,60.50322580645161,4.0,8.664372759856631,10.51469264889067,9.079969117186412,-0.19287234299286382,-1.0,-1.8369701987210297e-16,151,2015-09-01,9,8.887096774193548
2015-09-01,11.17765014229086,10.136666666666667,8.887096774193548,8.219354838709679,13.726666666666667,62.333333333333336,54.5,9.081039426523297,11.872569780453802,10.51469264889067,-0.37802598222400263,-0.8660254037844386,0.5000000000000001,152,2015-10-01,10,10.136666666666667
2015-10-01,12.578549597925077,11.17765014229086,10.136666666666667,8.887096774193548,13.264516129032259,62.864,41.5,10.067137861050359,12.66083487766106,11.872569780453802,-0.6949196381629417,-0.5000000000000004,0.8660254037844384,153,2015-11-01,11,11.17765014229086
2015-11-01,12.53309180635177,12.578549597925077,11.17765014229086,10.136666666666667,12.406666666666666,63.068000000000005,23.2,11.297622135627535,12.248392785430832,12.66083487766106,-0.08228527973598254,-2.4492935982947064e-16,1.0,154,2015-12-01,12,12.578549597925077
2016-01-01,11.769919943381412,12.802471554874959,12.53309180635177,12.578549597925077,11.206451612903226,70.028,79.7,12.638037653050603,11.351122389516888,11.540083370849548,1.2623881840254114,0.8660254037844386,0.5000000000000001,156,2016-02-01,2,12.802471554874959
2016-02-01,12.964475145905574,11.769919943381412,12.802471554874959,12.53309180635177,9.413300492610835,79.5125,202.6,12.368494434869381,11.388683087321095,11.351122389516888,0.41879755386452366,1.0,6.123233995736766e-17,157,2016-03-01,3,11.769919943381412
2016-03-01,10.985090394075511,12.964475145905574,11.769919943381412,12.802471554874959,11.109677419354837,70.89,9.799999999999999,12.512288881387315,10.826995775145097,11.388683087321095,1.5757920585844793,0.8660254037844387,-0.4999999999999998,158,2016-04-01,4,12.964475145905574
2016-04-01,10.13225806451613,10.985090394075511,12.964475145905574,11.769919943381412,11.333333333333332,68.17857142857143,57.5,11.906495161120832,9.487295615757262,10.826995775145097,0.15809461893041465,0.49999999999999994,-0.8660254037844387,159,2016-05-01,5,10.985090394075511
2016-05-01,8.729999999999999,10.13225806451613,10.985090394075511,12.964475145905574,14.780645161290321,52.79677419354839,0.5,11.360607868165738,8.192644659112537,9.487295615757262,0.6449624487588679,1.2246467991473532e-16,-1.0,160,2016-06-01,6,10.13225806451613
2016-06-01,8.461290322580645,8.729999999999999,10.13225806451613,10.985090394075511,15.326666666666668,51.736666666666665,2.0,9.94911615286388,7.983261416161205,8.192644659112537,0.5373553408874621,-0.4999999999999997,-0.8660254037844388,161,2016-07-01,7,8.729999999999999
2016-07-01,9.406451612903227,8.461290322580645,8.729999999999999,10.13225806451613,14.296774193548387,56.41290322580645,3.4,9.107849462365591,9.079969117186412,7.983261416161205,0.47802890641944007,-0.8660254037844385,-0.5000000000000004,162,2016-08-01,8,8.461290322580645
2016-08-01,10.657798115246711,9.406451612903227,8.461290322580645,8.729999999999999,15.09032258064516,55.76129032258064,0.0,8.865913978494623,10.51469264889067,9.079969117186412,0.32648249571681554,-1.0,-1.8369701987210297e-16,163,2016-09-01,9,9.406451612903227
2016-09-01,11.209334287676338,10.657798115246711,9.406451612903227,8.461290322580645,14.046666666666667,60.186206896551724,0.30000000000000004,9.508513350243527,11.872569780453802,10.51469264889067,0.14310546635604204,-0.8660254037844386,0.5000000000000001,164,2016-10-01,10,10.657798115246711
2016-10-01,12.2086693736693,11.209334287676338,10.657798115246711,9.406451612903227,12.844946236559139,62.332,76.0,10.424528005275425,12.66083487766106,11.872569780453802,-0.6632354927774635,-0.5000000000000004,0.8660254037844384,165,2016-11-01,11,11.209334287676338
2016-11-01,12.607627390192294,12.2086693736693,11.209334287676338,10.657798115246711,13.786666666666667,58.84166666666667,43.0,11.35860059219745,12.248392785430832,12.66083487766106,-0.45216550399175937,-2.4492935982947064e-16,1.0,166,2016-12-01,12,12.2086693736693
2016-12-01,10.990129718361356,12.607627390192294,12.2086693736693,11.209334287676338,12.212903225806453,56.276923076923076,49.7,12.008543683845977,11.540083370849548,12.248392785430832,0.3592346047614612,0.49999999999999994,0.8660254037844387,167,2017-01-01,1,12.607627390192294
2017-01-01,11.924999999999999,10.990129718361356,12.607627390192294,12.2086693736693,9.752413793103447,69.82592592592593,314.3,11.935475494074316,11.351122389516888,11.540083370849548,-0.5499536524881918,0.8660254037844386,0.5000000000000001,168,2017-02-01,2,10.990129718361356
2017-02-01,10.399381633339377,11.924999999999999,10.990129718361356,12.607627390192294,10.485714285714286,66.94642857142857,119.2,11.84091903618455,11.388683087321095,11.351122389516888,0.5738776104831107,1.0,6.123233995736766e-17,169,2017-03-01,3,11.924999999999999
2017-03-01,10.13103448275862,10.399381633339377,11.924999999999999,10.990129718361356,8.43225806451613,75.24,145.7,11.104837117233577,10.826995775145097,11.388683087321095,-0.9893014539817173,0.8660254037844387,-0.4999999999999998,170,2017-04-01,4,10.399381633339377
2017-04-01,9.761290322580646,10.13103448275862,10.399381633339377,11.924999999999999,10.516321839080458,69.28275862068966,45.5,10.818472038699332,9.487295615757262,10.826995775145097,-0.6959612923864764,0.49999999999999994,-0.8660254037844387,171,2017-05-01,5,10.13103448275862
2017-05-01,8.693316919226818,9.761290322580646,10.13103448275862,10.399381633339377,12.161290322580646,60.03225806451613,21.7,10.097235479559549,8.192644659112537,9.487295615757262,0.2739947068233839,1.2246467991473532e-16,-1.0,172,2017-06-01,6,9.761290322580646
2017-06-01,8.12,8.693316919226818,9.761290322580646,10.13103448275862,15.020000000000001,51.97241379310345,1.0,9.528547241522027,7.983261416161205,8.192644659112537,0.5006722601142819,-0.4999999999999997,-0.8660254037844388,173,2017-07-01,7,8.693316919226818
2017-07-01,9.67,8.12,8.693316919226818,9.761290322580646,14.990752688172043,52.68,1.6,8.858202413935821,9.079969117186412,7.983261416161205,0.13673858383879445,-0.8660254037844385,-0.5000000000000004,174,2017-08-01,8,8.12
2017-08-01,10.263333333333332,9.67,8.12,8.693316919226818,16.17483870967742,51.443333333333335,0.0,8.827772306408939,10.51469264889067,9.079969117186412,0.5900308828135881,-1.0,-1.8369701987210297e-16,175,2017-09-01,9,9.67
2017-09-01,11.359937677248862,10.263333333333332,9.67,8.12,12.173333333333332,62.736666666666665,62.3,9.351111111111111,11.872569780453802,10.51469264889067,-0.2513593155573375,-0.8660254037844386,0.5000000000000001,176,2017-10-01,10,10.263333333333332
2017-10-01,12.83251886275505,11.359937677248862,10.263333333333332,9.67,13.30322580645161,56.586666666666666,65.2,10.431090336860732,12.66083487766106,11.872569780453802,-0.5126321032049397,-0.5000000000000004,0.8660254037844384,177,2017-11-01,11,11.359937677248862
2017-11-01,12.449337335062342,12.83251886275505,11.359937677248862,10.263333333333332,12.766666666666666,51.970370370370375,23.9,11.485263291112412,12.248392785430832,12.66083487766106,0.1716839850939902,-2.4492935982947064e-16,1.0,178,2017-12-01,12,12.83251886275505
2018-01-01,10.904276045062717,11.046434145919749,12.449337335062342,12.83251886275505,10.200000000000001,68.988,171.1,12.109430114579046,11.351122389516888,11.540083370849548,-0.4936492249297988,0.8660254037844386,0.5000000000000001,180,2018-02-01,2,11.046434145919749
2018-02-01,10.795725352038302,10.904276045062717,11.046434145919749,12.449337335062342,9.057142857142857,72.096,152.1,11.466682508681602,11.388683087321095,11.351122389516888,-0.4468463444541708,1.0,6.123233995736766e-17,181,2018-03-01,3,10.904276045062717
2018-03-01,10.324970618331289,10.795725352038302,10.904276045062717,11.046434145919749,9.07741935483871,71.36666666666667,114.1,10.915478514340256,10.826995775145097,11.388683087321095,-0.592957735282793,0.8660254037844387,-0.4999999999999998,182,2018-04-01,4,10.795725352038302
2018-04-01,9.087096774193547,10.324970618331289,10.795725352038302,10.904276045062717,11.393333333333334,60.09655172413793,33.199999999999996,10.67499067181077,9.487295615757262,10.826995775145097,-0.5020251568138079,0.49999999999999994,-0.8660254037844387,183,2018-05-01,5,10.324970618331289
2018-05-01,8.187283436565055,9.087096774193547,10.324970618331289,10.795725352038302,13.87741935483871,53.76451612903226,7.8,10.069264248187713,8.192644659112537,9.487295615757262,-0.4001988415637143,1.2246467991473532e-16,-1.0,184,2018-06-01,6,9.087096774193547
2018-06-01,8.703333333333335,8.187283436565055,9.087096774193547,10.324970618331289,13.005287356321837,59.06071428571429,12.9,9.19978360969663,7.983261416161205,8.192644659112537,-0.005361222547481503,-0.4999999999999997,-0.8660254037844388,185,2018-07-01,7,8.187283436565055
2018-07-01,8.712903225806452,8.703333333333335,8.187283436565055,9.087096774193547,13.606666666666666,61.69666666666667,32.1,8.659237848030644,9.079969117186412,7.983261416161205,0.7200719171721301,-0.8660254037844385,-0.5000000000000004,186,2018-08-01,8,8.703333333333335
2018-08-01,10.326666666666666,8.712903225806452,8.703333333333335,8.187283436565055,13.664516129032258,59.24516129032258,0.0,8.534506665234947,10.51469264889067,9.079969117186412,-0.36706589137996026,-1.0,-1.8369701987210297e-16,187,2018-09-01,9,8.712903225806452
2018-09-01,11.72426809098871,10.326666666666666,8.712903225806452,8.703333333333335,14.333333333333334,53.68,3.6,9.247634408602151,11.872569780453802,10.51469264889067,-0.18802598222400313,-0.8660254037844386,0.5000000000000001,188,2018-10-01,10,10.326666666666666
2018-10-01,13.639535335636507,11.72426809098871,10.326666666666666,8.712903225806452,11.096774193548388,59.64074074074074,45.5,10.254612661153944,12.66083487766106,11.872569780453802,-0.14830168946509126,-0.5000000000000004,0.8660254037844384,189,2018-11-01,11,11.72426809098871
2018-11-01,12.727239610263387,13.639535335636507,11.72426809098871,10.326666666666666,12.526666666666666,54.364,22.7,11.89682336443063,12.248392785430832,12.66083487766106,0.9787004579754477,-2.4492935982947064e-16,1.0,190,2018-12-01,12,13.639535335636507
2018-12-01,11.845985338553115,12.727239610263387,13.639535335636507,11.72426809098871,11.718709677419355,57.42,89.8,12.697014345629535,11.540083370849548,12.248392785430832,0.47884682483255503,0.49999999999999994,0.8660254037844387,191,2019-01-01,1,12.727239610263387
2019-01-01,11.516107568677535,11.845985338553115,12.727239610263387,13.639535335636507,9.792903225806455,67.70357142857144,148.2,12.737586761484337,11.351122389516888,11.540083370849548,0.3059019677035675,0.8660254037844386,0.5000000000000001,192,2019-02-01,2,11.845985338553115
2019-02-01,11.726049504113107,11.516107568677535,11.845985338553115,12.727239610263387,8.971428571428572,71.80416666666666,78.7,12.029777505831346,11.388683087321095,11.351122389516888,0.16498517916064692,1.0,6.123233995736766e-17,193,2019-03-01,3,11.516107568677535
2019-03-01,11.089866857535268,11.726049504113107,11.516107568677535,11.845985338553115,9.96,68.68148148148148,43.7,11.696047470447917,10.826995775145097,11.388683087321095,0.33736641679201185,0.8660254037844387,-0.4999999999999998,194,2019-04-01,4,11.726049504113107
2019-04-01,9.839848559868022,11.089866857535268,11.726049504113107,11.516107568677535,10.84,66.47586206896551,58.599999999999994,11.444007976775303,9.487295615757262,10.826995775145097,0.26287108239017165,0.49999999999999994,-0.8660254037844387,195,2019-05-01,5,11.089866857535268
2019-05-01,8.644925221714375,9.839848559868022,11.089866857535268,11.726049504113107,14.019354838709676,59.193333333333335,19.0,10.885254973838798,8.192644659112537,9.487295615757262,0.35255294411076044,1.2246467991473532e-16,-1.0,196,2019-06-01,6,9.839848559868022
2019-06-01,8.212903225806452,8.644925221714375,9.839848559868022,11.089866857535268,14.913333333333334,53.94827586206897,2.2,9.858213546372555,7.983261416161205,8.192644659112537,0.4522805626018389,-0.4999999999999997,-0.8660254037844388,197,2019-07-01,7,8.644925221714375
2019-07-01,9.341935483870968,8.212903225806452,8.644925221714375,9.839848559868022,14.503225806451614,53.89354838709678,7.6,8.899225669129615,9.079969117186412,7.983261416161205,0.22964180964524683,-0.8660254037844385,-0.5000000000000004,198,2019-08-01,8,8.212903225806452
2019-08-01,11.289779111687446,9.341935483870968,8.212903225806452,8.644925221714375,14.896774193548387,49.92580645161291,0.0,8.733254643797265,10.51469264889067,9.079969117186412,0.26196636668455575,-1.0,-1.8369701987210297e-16,199,2019-09-01,9,9.341935483870968
2019-09-01,11.904684377341189,11.289779111687446,9.341935483870968,8.212903225806452,12.793333333333333,58.01428571428572,12.6,9.614872607121622,11.872569780453802,10.51469264889067,0.7750864627967768,-0.8660254037844386,0.5000000000000001,200,2019-10-01,10,11.289779111687446
2019-10-01,11.819084640024222,11.904684377341189,11.289779111687446,9.341935483870968,12.716129032258067,59.88928571428572,39.900000000000006,10.845466324299869,12.66083487766106,11.872569780453802,0.03211459688738749,-0.5000000000000004,0.8660254037844384,201,2019-11-01,11,11.904684377341189
2021-05-01,9.010344827586207,9.619354838709677,10.396741045793977,10.576628208421656,13.335483870967742,54.88387096774194,23.0,10.19757469764177,8.192644659112537,9.487295615757262,0.13205922295241557,1.2246467991473532e-16,-1.0,220,2021-06-01,6,9.619354838709677
2021-06-01,9.058064516129033,9.010344827586207,9.619354838709677,10.396741045793977,15.140689655172414,49.279310344827586,0.0,9.675480237363287,7.983261416161205,8.192644659112537,0.8177001684736709,-0.4999999999999997,-0.8660254037844388,221,2021-07-01,7,9.010344827586207
2021-07-01,9.509677419354839,9.058064516129033,9.010344827586207,9.619354838709677,14.896774193548387,51.42258064516129,0.1,9.229254727474972,9.079969117186412,7.983261416161205,1.074803099967828,-0.8660254037844385,-0.5000000000000004,222,2021-08-01,8,9.058064516129033
2021-08-01,11.025268933157156,9.509677419354839,9.058064516129033,9.010344827586207,15.154838709677419,54.593548387096774,5.1,9.192695587690025,10.51469264889067,9.079969117186412,0.4297083021684269,-1.0,-1.8369701987210297e-16,223,2021-09-01,9,9.509677419354839
2021-09-01,12.68701185885695,11.025268933157156,9.509677419354839,9.058064516129033,12.94,60.6448275862069,29.5,9.864336956213675,11.872569780453802,10.51469264889067,0.5105762842664863,-0.8660254037844386,0.5000000000000001,224,2021-10-01,10,11.025268933157156
2021-10-01,13.002399087010826,12.68701185885695,11.025268933157156,9.509677419354839,13.716129032258063,55.276666666666664,36.1,11.073986070456314,12.66083487766106,11.872569780453802,0.8144420784031485,-0.5000000000000004,0.8660254037844384,225,2021-11-01,11,12.68701185885695
2021-11-01,11.499294985831433,13.002399087010826,12.68701185885695,11.025268933157156,12.373333333333331,59.19642857142857,21.2,12.238226626341644,12.248392785430832,12.66083487766106,0.34156420934976595,-2.4492935982947064e-16,1.0,226,2021-12-01,12,13.002399087010826
2022-01-01,10.99134524975355,11.385806122209642,11.499294985831433,13.002399087010826,9.883870967741935,70.30384615384615,211.0,11.9625000650173,11.351122389516888,11.540083370849548,-0.15427724863990555,0.8660254037844386,0.5000000000000001,228,2022-02-01,2,11.385806122209642
2022-02-01,11.01003809092243,10.99134524975355,11.385806122209642,11.499294985831433,9.535714285714288,69.84,95.10000000000001,11.29214878593154,11.388683087321095,11.351122389516888,-0.359777139763338,1.0,6.123233995736766e-17,229,2022-03-01,3,10.99134524975355
2024-05-01,9.45,11.577084757236756,12.723851548725197,12.190955956884405,14.75548387096774,63.46551724137931,11.2,12.163964087615453,8.192644659112537,9.487295615757262,2.0897891414794945,1.2246467991473532e-16,-1.0,256,2024-06-01,6,11.577084757236756
2024-06-01,9.419354838709678,9.45,11.577084757236756,12.723851548725197,16.363333333333333,56.690000000000005,0.0,11.250312101987317,7.983261416161205,8.192644659112537,1.2573553408874627,-0.4999999999999997,-0.8660254037844388,257,2024-07-01,7,9.45
2024-07-01,10.922580645161291,9.419354838709678,9.45,11.577084757236756,17.619354838709675,54.91290322580645,0.0,10.148813198648812,9.079969117186412,7.983261416161205,1.4360934225484732,-0.8660254037844385,-0.5000000000000004,258,2024-08-01,8,9.419354838709678
2024-08-01,12.912334039471462,10.922580645161291,9.419354838709678,9.45,17.487096774193546,61.619354838709675,0.0,9.930645161290322,10.51469264889067,9.079969117186412,1.8426115279748796,-1.0,-1.8369701987210297e-16,259,2024-09-01,9,10.922580645161291
2024-09-01,13.298577368067058,12.912334039471462,10.922580645161291,9.419354838709678,15.190000000000001,69.93333333333334,20.0,11.08475650778081,11.872569780453802,10.51469264889067,2.3976413905807927,-0.8660254037844386,0.5000000000000001,260,2024-10-01,10,12.912334039471462
2024-10-01,13.774716522945845,13.298577368067058,12.912334039471462,10.922580645161291,14.493548387096777,59.784,20.9,12.377830684233269,12.66083487766106,11.872569780453802,1.426007587613256,-0.5000000000000004,0.8660254037844384,261,2024-11-01,11,13.298577368067058
